,created_at,likes,replies,retweets,text,tweet_id,user_id,user_name,user_screen_name
0,1544508304000.0,3,0,0,Don't underestimate the power of http://KCR.it  is already estimated by #car#speed &Telangana people.KCR is eldest son of Telangana @KTRTRS @KTRoffice @RaoKavitha @trsharish #jai #telangana #Jai #KTR pic.twitter.com/nD196FQ0xv,1072371669770096640,2656832119,Bhanu Prasad(ßøñû),bandibhanupras5
1,1544531087000.0,1,0,0,Congregation #KTR @KTRTRS anna #from_pspk_Telanganapic.twitter.com/FZC3Kfv0sL,1072467228321345538,1046439031460904960,Venky_Devil,VenkyDevil1
2,1544518974000.0,2,0,0,@KTRTRS  recollected some of my tweet moments with #KTR ji...  Congratulations sir... Party Hard.. pic.twitter.com/kIw3eekfuG,1072416422624673796,169060870,Jayendra Lolla,jai_99999
3,1544802209000.0,0,0,0,We belive that Father of Telangana #cmkcr and future of telangana #KTR @KTRTRS @trspartyonlinehttps://twitter.com/ktrtrs/status/1073483421664595969 …,1073604398666924032,113368368,Madhava Reddy,Madhava_19
4,1544742524000.0,0,1,0,Three weeks have passed since the See & Say portfolio review. Richer in new experience and knowledge. I would like to thank @AdamBadowski for his valuable insights on the gaming industry and the @bymelt for all the tips on working on personal skills. Hands down to #SAR and #KTR pic.twitter.com/kIl4BM7Vix,1073354059829129216,989293783786442752,Natalia Kosonowska,NKosonowska
5,1544786867000.0,1,0,0,Congratulations #ktr sir from darling fan pic.twitter.com/hMgA9aL46W,1073540047985491968,1073455310436626432,RAVI KUMAR,RAVIKUM30148408
6,1544801144000.0,0,0,0,Now we can see Telangana before #KTR and after #KTR under your leadership. Best of luck Young & Dynamic leader @KTRTRS @trspartyonlinehttps://twitter.com/ktrtrs/status/1073483421664595969 …,1073599928088363008,113368368,Madhava Reddy,Madhava_19
7,1544523923000.0,2,0,0,#Congrats #Ktr Anna,1072437179190792196,1072048057779245056,Parameshwar Reddy Gpr,ReddyGpr
8,1543997718000.0,4,0,0,"#LagadapatiRajaGopal hits back at #KTR
https://www.gulte.com/news/71383/KTR-Asks-My-Help-Lagadapati-Hits-Back-At-KTR …pic.twitter.com/utDip6C1vv",1070230118298091521,2340680791,Gulte,GulteOfficial
9,1544800872000.0,0,0,0,"Holy moly!!  I wanted you to be the HM, but okay this is still good @KTRTRS let’s aim for HM - Govt. of India! 
#ktr #youthicon
@trspartyonline that’s a good job! https://twitter.com/ktrtrs/status/1073483421664595969 …",1073598789372575744,207070585,ani,ani16794
10,1544792549000.0,0,0,0,"Hearty congratulations on ur new responsibility @KTRTRS Sir 


I'm not expecting but I know you will keep on working for us with ur 24×7 commitment...

All the very best #KTR అన్న 
",1073563881165938689,981043239145807872,Mr.K.SaiNischal Reddy 🇮🇳 🖊️📒,IamSaiNischal
11,1544787962000.0,4,0,0,"TWO INSPIRATIONAL IDOLS IN ONE PIC.
#RamCharan
@KTRTRS #KTR pic.twitter.com/9jpz9t2ATI",1073544640974843906,797654999140536320,I HATE RC HATERS,IMRCCULT
12,1544523055000.0,2,0,0,"Sir #KTR  y don't u go for re-election for the people who don't have there names in the voters list, actually this  year people r more interested to cast there vote but they don't find their names.compared to 2014 where voting percentage of voters r less.",1072433541240274944,951092955300864000,SRINU@45rohit,SRINU45rohit1
13,1544623917000.0,1,0,0,Congrat's sir #ktr,1072856584806641664,1056061422160003072,Byramnaveen,Byramnaveen1
14,1544688346000.0,1,0,0,Mostly #NTR and #KTR gonna attend #VinayaVidheyaRama audio function.,1073126821405683712,1072720939073232896,Tollywood,Telugu_wood
15,1544788421000.0,177,5,37,#KTR met @trsharish at his residence. It was a curtesy visit after he appointment as working president of TRS party by party chief and CM #KCR.pic.twitter.com/Leq6gn604y,1073546566210859008,43986762,Aashish,Ashi_IndiaToday
16,1544783912000.0,21,1,6,"Congratulations Sir on ur new role. U certainly deserve it,under ur guidance @trspartyonline will be a mover&shakerUr sharp intellect&drive set a trend in #Telangana politics Am sure ur tech savvy approach helps Hyd IT progress faster.Request U 2set IT as NO.1 priority. #KTR pic.twitter.com/MrxtkQNt1V",1073527653846712320,974892441475010560,Lakshmi Ronanki,LaxRon3
17,1544779413000.0,0,0,0,Hearty...Congratulations....we are always with you..#KTR pic.twitter.com/HUIRcXrppu,1073508784562069505,1073507096975499268,MEDATHI RAO,MedathiR
18,1544778466000.0,4,1,1,Congratulations @KTRTRS Garu.. Future And #KTR Young Leader  Of @trspartyonline  #KCR pic.twitter.com/9OSEX0Wwdq,1073504810026991616,1035768368047910915,TeluguSwag,Telugu_Swag
19,1544778361000.0,1,0,0,#vinaya vidheya Rama prerelease event chef guest #KTR pic.twitter.com/sWXvSgBdbM,1073504372615610368,3296506317,#vvr charan,charan1472356
20,1544783659000.0,5,1,1,"Congratulations Sir on ur new role. U certainly deserve it,under ur guidance @trspartyonline will be a mover&shakerUr sharp intellect&drive set a trend in #Telangana politics Am sure ur tech savvy approach helps Hyd IT progress faster.Request U 2set IT as NO.1 priority. #KTR pic.twitter.com/AkLpbivuHq",1073526591555276802,974892441475010560,Lakshmi Ronanki,LaxRon3
21,1544765126000.0,4,0,1,"Congratulations #KTR anna on being appointed as TRS- Party State Working President
@KTRTRS @RahulRaoTRSpic.twitter.com/vRGtyrSSE3",1073448860360437760,2152243347,Naveen Patelguda,jayanaveen3
22,1544754785000.0,0,0,0,#KTR sir if possible please help.... pic.twitter.com/TFtBm8Zq3w,1073405486890975232,141615331,GOUTHAM RAJ,TGOUTHAM
23,1544754411000.0,7,0,2,"#VinayaVidheyaRama
#RamCharan
#tarak999
#KTR 
Audio lunch Gest  pic.twitter.com/1mfw3cJSMh",1073403915994058757,1050018625028063233,Ram Charan ✴,Rudresh76310727
24,1544726579000.0,2,0,0,"That one shot! @ktr_kalvakuntlaram Anna #KTR #SAVAGE #TRS @KTR_News @KTRTRS #telanganaelections2018
Make Telangana Proud Again!pic.twitter.com/kfposNMv8J",1073287180192079872,4787279724,RajuReddy,rajureddy6666
25,1544720712000.0,24,3,0,"With my Boss Ramanna.. #KTR
Today At Pragathi Bhavan...
@KTRTRS @BTR_KTR @BRanjithRao1pic.twitter.com/5hHwNEHqcF",1073262575251419136,4873462222,Praveen Reddy Kasarla,PraveenReddyTRS
26,1544718011000.0,18,0,3,"#KTR and #JrNTR to Shake Hands For #RamCharan?  #VVR
https://www.gulte.com/movienews/71602/KTR-and-Tarak-to-Shake-Hands-For-Charan …pic.twitter.com/pp8XD83bFK",1073251246767656960,2340680791,Gulte,GulteOfficial
27,1544700864000.0,24,0,2,Congratulations ##KTR ## sir I am from (Kadapa A.P)I am big fan u and ur speeches sir.I want to be a Voter here I have never seen this type of development in any state..actually I am staying in Hyderabad from 2011 to till date. pic.twitter.com/NFOEsQxCJm,1073179324474372098,2956087382,Balu,rathnam8969
28,1544636353000.0,40,5,16,"#TRS leader and Son of CM #KCR, #KTR likely to meet @YSRCParty chief @ysjagan on 22nd. #AndhraPradesh #Telanganapic.twitter.com/H8LKpMabdd",1072908746903441408,43986762,Aashish,Ashi_IndiaToday
29,1544581498000.0,53,0,10,"congratulations #KTR garu 
from nellore ramcharan fans pic.twitter.com/OskntucBv8",1072678669485793281,3296506317,#vvr charan,charan1472356
30,1544579978000.0,5,0,0,Congratulations #KTR sir excellent wining pic.twitter.com/g32aBMzICl,1072672294416322560,838405818668236800,Sreenivas🛡️,Sreeniv78973633
31,1544547084000.0,3,0,0,Heartily congratulations to TRS #KTR #MopideviYuvasena Repallepic.twitter.com/t0OTyDyvUe,1072534326531801090,754278006152015872,pk,prabhakarvama
32,1544525972000.0,91,4,29,"#KCR once about #PawanKalyan .. 

Congratulations #KCR , #KTR for the amazing Win in #TelanaganaElections2018
#KCRMasspic.twitter.com/rxoPW8pxsv",1072445775710429185,992644723151171584,OverSeasRights.Com,Overseasrights
33,1544522181000.0,11,0,1,"#KTR .... Confidence redefined .....

•#TelanganaWithKCR  With more percentage of Love from Public  !!pic.twitter.com/NlFOEfHwoa",1072429874915262464,847304496279502848,shaik shahensha,Pandu_gadu4005
34,1544514305000.0,11,0,2,"Welcome anna
#KTR pic.twitter.com/k5obDv3G9x",1072396838060392448,377264294,Padyala Venkata Prasad - PVP,padyalas
35,1544512719000.0,60,1,0,Congratulations.. Young and dynamic ....Leader #KTR garu..... pic.twitter.com/ixm543rOnE,1072390189664882688,716980272462336000,Srishailam Yarkalas,Sree_yarkalas13
36,1544507951000.0,15,1,2,#YogiAdityanath  Hope u got realization by now that communal politics do not work in telangana as it works in you state #Bjp #Telangana #trs #KTR #Elections2018 #TelanaganaElections2018 . stop your shitty name change game which is of no use. We are more secular here pic.twitter.com/FnkOfU3H2I,1072370189524787200,1043543582471348224,Being_Rationale,Boy_Nextdr
37,1544503470000.0,40,5,11,"#TelanganaElections2018
#KCR #KTR @KTRTRS @RaoKavitha
@trspartyonline #TRS party in pink moving ahead super fast Congratulations #Telangana pic.twitter.com/gTXKduse1E",1072351396840783874,974892441475010560,Lakshmi Ronanki,LaxRon3
38,1544444991000.0,125,2,9,Congratulations in advance anna  #Kcr  #jaitelangana #ktr #TelanganaElections2018pic.twitter.com/iENrcCjGeH,1072106117688426496,3106953674,Aravind,AravindMaveric
39,1544781521000.0,2,0,1,Congratulations @KTRTRS Garu.. Future And #KTR Young Leader  Of @trspartyonline  #KCR  pic.twitter.com/1GBPyeboFM https://twitter.com/Telugu_Swag/status/1073504810026991616 …,1073517624883998720,3226024516,Gopi Missile,gopi_sadi
40,1544777337000.0,0,0,0,Congratulations sir... #KTR pic.twitter.com/oizUt6RPqW,1073500077790916608,193156268,Biksham Jimmidi,ursbiksham
41,1544766715000.0,1,0,0,Congratulations #KTR Sir for first telangana working president. pic.twitter.com/AcarFHoQTl,1073455525721890816,163778116,కనకరాజు,KANNA4587
42,1544763727000.0,8,1,1,Son and Sircilla MLA @KTRTRS elevated in party by @trspartyonline chief and CM #KCR. 42 year old #KTR is now party’s working president. pic.twitter.com/4JpLpRLkmU,1073442992059572224,43986762,Aashish,Ashi_IndiaToday
43,1544758658000.0,0,0,0,"@tarak9999 or @KTRTRS Who will be chief guest for #VVR event?

#RamCharan #KiaraAdvani #Jrntr #KTR #BoyapatiSreenu #NTR #VinayaVidheyaRama @DVVMoviespic.twitter.com/1rIDpHb6c7",1073421728884383745,2275898210,Vinod Macherla,vinodmacherla9
44,1544616748000.0,10,0,0,"A man who is Born to Lead, A Man who conquered crores of Hearts ., A Man who called as A One Man Army., last but not the least A Man sent into this World by the Great Almighty to serve the people and in my opinion he is a Living God.
A Follower of urs from the 21stCentury #ktr pic.twitter.com/am3jSHQluz",1072826515602239489,2586949164,Racha Ravi,Racharavi369
45,1544593478000.0,8,0,1,"Mega Power Star #RamCharan Via FB 
Congratulations #KCR @KTRTRS #KTR
#TelanganaElections2018pic.twitter.com/yvA2CtRixl",1072728914856800258,3303294396,Ramu Charan,ramucharan143
46,1544542279000.0,11,0,3,"If you ever feel low remember there are people who contest against this guy  #Harishrao mass 
#TRS #KCR #ktr #Results2018 #TelanganaElectionResultspic.twitter.com/C5OEZEMmRB",1072514170229280768,375589437,Hakuna Matata,icharancherry
47,1544520794000.0,14,0,5,Ple bless all super star @urstrulyMahesh fans this our logo .and hearty congratulations #KTR sir @KTRTRS sirpic.twitter.com/KKqgWymFcJ,1072424055884652547,973555996047024134,srikakulam super star sevasamiti rgd 240/2015.,UnkiliS
48,1544519207000.0,11,0,0,Now it's our time !!! Kcr sir reloaded #KTR #TelanganaElections2018 #KTR #TelanganaWithKCR #KTR pic.twitter.com/p1aQpyJcJS,1072417401323556864,1055013806580158464,Mohammed Javed,Mohammad96javed
49,1544516180000.0,14,0,3,"Congratulations sir.  
From
@urstrulyMahesh fans
Antakarna sudhitho 
#KTR Ane nenu 
#BHARATHaneNENU 
#MaheshBabu fans 
#Superstar #SuperstarMAHESHpic.twitter.com/spIzdiIDNa",1072404704993468417,894902275675574272,Maharshi,eeresh_prince
50,1544506783000.0,2,0,0,#kethireddy statement of #TRSParty victory in #TelanganaElections2018 #TelanganaWithKCR #TelanganaElectionResults2018 #TelanganaResults #TelanganaElectionResults #TelanganaElections2018 #KTR #KCR #Results2018 #TelanganaElectionResultsOnTV9 #TV5 #NTVNews #eenadu #sakshi #kavitapic.twitter.com/LinIQyo5pX,1072365289168351232,2580915068,TELUGU YUVA SAKTHI.,TELUGUYUVASAKTH
51,1544177565000.0,3,0,0,"Think 5 minutes before you choose the leader to lead you..I choose @KTRTRS
#vote #VoteForCar #KTR #change #KCRpic.twitter.com/kD4yGuqpih",1070984449511239680,3232950318,Sai Prudhvi,SaiPrudhvi_7
52,1544095082000.0,4,1,1,Pls dont rename our ajay let him be as #ktr pic.twitter.com/2AYDnBg7DB,1070638493213192192,912647694677630976,Social Smuggler,thenone4u
53,1543997983000.0,53,6,11,"Took out a massive rally at #Siricilla Constituency in support of #TRS Party MLA Candidate Sri KTR Garu. 

#TelanganaWithKCR #VoteForCar #VoteForTRS #TelanganaElections⁠ ⁠⁠#KTR #KCR #Telangana #Hyderabadpic.twitter.com/cyHsb8dYvU",1070231228966551554,858931797459169281,Rahul Rao,RahulRaoTRS
54,1543945127000.0,145,15,9,"Elecltion Campaigning at Mandamarri Town... Covered wards 3,5,11,12, 17, 18, 21..... 

#TelanganaWithKCR #VoteForCar #VoteForTRS #TelanganaElections⁠ ⁠⁠ #KTR #KCR #Telangana #BalkaSuman #VoteForBalkaSumanpic.twitter.com/s2soTSV4aT",1070009535849410561,1659586388,Balka Suman,balkasumantrs
55,1543894027000.0,30,3,6,"Addressed the cadre of #TRS & #AIMIM Party along with #Jubilee Hills TRS Party MLA Candidate Sri Maganti Gopinath Garu.

#TelanganaWithKCR #VoteForCar #VoteForTRS #TelanganaElections⁠ ⁠⁠#KTR #KCR #Telangana #Hyderabadpic.twitter.com/3lRVaXCoOp",1069795206101315585,858931797459169281,Rahul Rao,RahulRaoTRS
56,1544771244000.0,2,0,0,"Heartly congratulations to #KTR Anna for being appointed as TRS party working president 
@KTRTRSpic.twitter.com/nPSKYN7ilY",1073474521724637184,3006224372,Nani Trsv,NaniTrsv
57,1544764526000.0,3,0,0,"#TelanganaWithKCR
Congratulations to young  and dynamic leader #KTR sir..
Appointed as Working president of #TRS ... by #KCR sir..
 @KTRTRSpic.twitter.com/txglrCqfmP",1073446343270588416,828136817064939521,Krishna,tspostkk
58,1544763099000.0,8,0,1,"KTR Appointed As TRS Party New Working President 
 #KTR #TRS #TV5Newspic.twitter.com/uHZTCt0i0e",1073440358728486915,850665451,TV5 News,tv5newsnow
59,1544761871000.0,47,2,3,"A step closer to CM chair? Sircila MLA KT Rama Rao #KTR, son of #KCR, appointed as working president of #TRS after the party’s massive victory in #TelanganaElections2018 #Telangana",1073435208592977920,96934015,Rahul Devulapalli,rahulscribe
60,1544591962000.0,25,0,3,"Mega Powerstar #RamCharan Congratulates @KTRTRS #KCR & #TRSParty on sweeping the #TelanganaElections2018
#KTR #Tollywood #VinayaVidheyaRama #Newsof9pic.twitter.com/skSJxFTkIi",1072722557189578752,1029718388149444608,News Of 9,TheNewsof9
61,1544586426000.0,0,0,0,"#KTR's witty reply to #RGV's tweet

https://www.gulte.com/news/71543/KTRs-Witty-Reply-to-RGVs-Tweet …pic.twitter.com/SbXeoi1WfC",1072699339158343680,2340680791,Gulte,GulteOfficial
62,1544583816000.0,4,0,0,"Congratulations!!!...to the honourable chief minister of Telangana...K.CHANDRASEKHAR RAO garu..for the highest majority seats....@trspartyonline......@KTRTRS 
........Though i am from Andhra pradesh..hearty congrats to u sir #KTR ...#KCR.pic.twitter.com/X0Grw07xqD",1072688389135060993,973732483857506309,Thahir khan,Thahirk85772896
63,1544535457000.0,10,0,1,"Attt.. Most Expective One 
#SuperStar And #KTR 
#Positions ki Sambhandhame 
Leni #Frndly Bonding.. 
Yeppatiki Ilaage Undaali Ani 
Heartfully Ga Wish Chesthunnam.. 
@urstrulyMahesh @KTRTRS

Waiting For The Teaser Annaya 
#Maharshi
#TelanganaElections2018pic.twitter.com/ADhdQ6EzsR",1072485556867735554,1063356856356098048,#Rishi2.0,ShivaTheDHFM1
64,1544535074000.0,1,0,0,"#KTR #ktrtrs 
Hai sir ....Congrats for massive winpic.twitter.com/cHRSerKixQ",1072483950403219456,1057356174314528768,RG,RG52623926
65,1544515998000.0,2,1,0,"Congratulations sir. 
@urstrulyMahesh fans
Antakarna sudhitho
#KTR Ane nenu  pic.twitter.com/dOsdbHOxwm",1072403942796083200,894902275675574272,Maharshi,eeresh_prince
66,1544512210000.0,49,2,18,"During an informal chat with media last week, #KTR predicted that senior #Congress leaders Jana Reddy, Revanth Reddy, Komatireddy Venkat Reddy and Padmavathi Reddy will lose while Congress Prez Uttam Kumar may manage to scrape through. Happening exactly same way. @TheWeekLive",1072388052683800583,96934015,Rahul Devulapalli,rahulscribe
67,1544505446000.0,9,0,1,"All The Bast Anna #TelanganaWithKCR #KTR
@KTRTRS pic.twitter.com/tCSPegEzPF",1072359684588355584,922749199405297665,Mr.Perfect🤘😍👊😍🤘,itsMy_95
68,1544504728000.0,1,0,0,SIRCILLA KING......#KTR pic.twitter.com/87cB7FYbkN,1072356671853342720,3300406765,ACHAM.SANTHOSH,santhosh_acham
69,1544485025000.0,4,0,0,Less than a month away  #KTR pic.twitter.com/I2kiW6xej1,1072274031255216128,49496251,Krista Travis,Kristaa_Traviss
70,1544368713000.0,9,0,6,"So  @KTRTRS did you listen #KTR saying @sardesairajdeep or some TV journalist saying.....

I am not Begger I am warrior...

Good people of telangana will understand your politics.https://twitter.com/EconomicTimes/status/1026124418517540864 …",1071786180922863617,988998458508890112,ISmashU(ISU),abhivrudhikosam
